user_id,user_age,user_income,user_membership,rating
89099,53,175718.78,Gold,1.0
89100,28,97928.15,Gold,3.0
89102,41,22723.1,Gold,1.0
89103,48,48740.81,Platinum,3.0
89105,63,172064.03,Free,1.0
89109,33,31325.74,Platinum,1.0
89111,19,159430.45,Silver,3.0
89112,45,185077.97,Free,1.0
89114,53,37703.46,Platinum,3.0
89117,42,151099.84,Gold,3.6666666666666665
89118,50,23872.96,Platinum,1.0
89119,27,72962.31,Free,3.0
89120,62,119255.46,Platinum,1.0
89121,44,138029.16,Free,2.0
89122,35,110238.75,Silver,4.0
89124,21,178217.12,Platinum,4.5
89126,67,170712.46,Silver,1.0
89129,54,64008.82,Silver,4.0
89130,65,194205.15,Platinum,3.0
89131,65,51426.51,Gold,1.0
89132,19,184756.47,Free,4.0
89134,58,96794.26,Free,4.0
89137,53,67392.38,Gold,5.0
89140,25,182928.51,Free,2.0
89141,46,177370.3,Gold,5.0
89142,47,91620.52,Gold,2.0
89143,22,165151.51,Platinum,2.0
89144,40,184824.26,Platinum,4.0
89145,66,73157.59,Platinum,1.0
89146,32,140646.66,Platinum,4.0
89148,54,42917.41,Gold,5.0
89149,41,69071.08,Silver,3.0
89154,57,194526.98,Silver,5.0
89155,61,104211.2,Gold,4.0
89157,39,157411.65,Silver,1.0
89163,38,125533.47,Platinum,1.0
89166,22,126186.83,Silver,2.0
89172,25,193561.89,Gold,1.0
89175,43,112184.24,Free,3.0
89181,36,156891.77,Platinum,5.0
89183,34,54602.88,Platinum,2.0
89184,44,37027.58,Free,1.0
89190,59,94169.41,Gold,1.5
89191,66,196816.21,Silver,2.0
89192,62,194446.27,Gold,3.0
89193,24,66195.14,Silver,1.0
89195,33,191242.25,Gold,5.0
89196,26,95727.45,Platinum,4.0
89197,60,34463.21,Platinum,5.0
89201,27,176334.39,Platinum,2.0
89202,36,64699.8,Platinum,2.0
89203,21,61691.48,Gold,2.5
89204,34,137358.89,Silver,3.0
89206,51,52413.85,Free,4.5
89207,65,55856.11,Gold,2.0
89212,65,74351.11,Gold,2.0
89213,54,67257.21,Free,3.0
89217,62,82672.19,Silver,4.0
89219,36,87692.59,Silver,2.0
89220,25,118739.98,Silver,2.0
89224,56,194602.09,Gold,1.5
89227,37,59704.82,Silver,5.0
89228,38,88840.78,Platinum,2.5
89231,38,183528.02,Silver,4.0
89232,19,174983.93,Platinum,1.0
89237,54,165648.9,Free,2.0
89241,20,23183.53,Silver,3.0
89246,18,65506.24,Platinum,2.0
89248,30,41391.81,Gold,2.0
89249,61,93728.53,Silver,4.0
89250,18,93621.11,Free,3.5
89252,35,158725.69,Platinum,4.5
89255,48,169122.38,Platinum,1.0
89256,50,42384.7,Free,4.5
89258,44,68692.83,Free,3.0
89259,58,163034.29,Platinum,3.3333333333333335
89260,60,107898.81,Free,4.0
89261,20,78052.34,Free,2.5
89270,49,168655.04,Gold,4.0
89271,42,22960.21,Platinum,5.0
89272,56,137757.96,Silver,5.0
89273,65,188876.09,Free,1.0
89274,25,123058.58,Silver,2.0
89276,22,55645.96,Free,2.0
89277,62,130547.49,Silver,3.0
89278,24,88213.13,Free,3.5
89279,67,48894.85,Platinum,4.333333333333333
89280,57,186300.2,Platinum,3.0
89281,42,146887.72,Gold,4.0
89282,53,129222.44,Silver,2.0
89283,62,162323.69,Free,2.0
89284,20,69361.42,Platinum,4.0
89285,53,164636.49,Gold,1.0
89288,67,20545.69,Platinum,3.5
89290,24,166457.46,Silver,3.0
89291,28,158985.15,Gold,4.0
89293,21,26717.54,Gold,4.0
89296,37,75127.89,Gold,5.0
89301,22,114316.91,Gold,1.0
89303,31,198635.87,Silver,3.0
89304,24,196490.39,Silver,4.0
89306,38,86535.64,Silver,1.0
89307,21,153592.59,Free,1.0
89310,55,170856.32,Free,5.0
89313,29,191506.93,Silver,3.5
89314,31,66273.34,Platinum,1.0
89316,37,48250.28,Gold,3.0
89317,44,35537.69,Silver,5.0
89320,22,164010.76,Silver,3.0
89321,50,89414.01,Platinum,2.0
89323,31,148691.87,Gold,4.0
89327,26,162032.32,Platinum,1.0
89329,51,27550.37,Free,2.0
89331,39,129394.1,Silver,2.5
89332,47,182559.11,Gold,1.0
89336,20,125114.56,Gold,4.0
89344,34,68364.47,Free,3.0
89346,50,107755.42,Platinum,4.0
89347,37,195883.88,Silver,3.0
89348,47,107769.43,Free,4.0
89349,45,152893.74,Silver,1.0
89351,39,196404.72,Silver,1.0
89352,47,184072.86,Silver,3.0
89353,44,186451.91,Gold,3.0
89355,49,188476.32,Free,1.0
89357,47,173363.05,Free,5.0
89361,20,96559.88,Platinum,3.0
89366,44,93860.76,Gold,3.0
89369,40,66518.99,Gold,4.0
89372,40,136034.82,Silver,3.5
89374,44,110838.05,Platinum,5.0
89375,56,153173.05,Silver,2.0
89378,40,197345.11,Free,3.0
89380,21,142928.52,Platinum,3.0
89382,47,147063.51,Free,3.0
89390,60,24907.13,Gold,1.0
89394,53,185453.16,Platinum,2.5
89395,58,55495.02,Silver,2.5
89396,24,185916.36,Silver,3.0
89397,43,96615.41,Silver,1.5
89401,63,35356.07,Silver,2.0
89405,62,168708.35,Gold,3.0
89406,35,171209.91,Gold,4.0
89407,52,99255.3,Gold,1.0
89409,27,65375.28,Free,3.0
89412,45,83575.78,Free,3.0
89413,62,178038.76,Platinum,1.0
89415,66,146867.12,Platinum,2.0
89417,29,38408.62,Platinum,5.0
89418,36,49886.8,Gold,4.0
89419,44,180614.86,Silver,3.0
89422,67,171003.77,Gold,1.0
89423,50,74820.37,Silver,3.0
89426,39,192561.93,Gold,5.0
89428,26,114774.66,Gold,2.0
89429,39,89738.28,Free,3.0
89431,53,177848.52,Platinum,3.0
89435,20,135872.87,Platinum,1.0
89438,56,147133.17,Silver,4.0
89441,30,186397.12,Free,2.0
89443,45,55608.23,Free,2.5
89444,22,61916.24,Silver,1.0
89445,62,21845.37,Silver,4.0
89446,29,155283.39,Gold,5.0
89447,64,39006.45,Free,2.0
89449,51,65024.52,Platinum,3.0
89451,60,98322.91,Gold,1.0
89453,39,174409.1,Free,1.0
89455,60,120000.4,Free,3.0
89458,48,49789.36,Silver,3.0
89461,27,129944.22,Gold,5.0
89462,62,152123.48,Free,2.0
89464,49,87376.0,Gold,4.0
89465,32,168238.07,Free,2.0
89466,20,95423.86,Gold,4.0
89469,59,142331.28,Silver,3.6666666666666665
89473,40,103659.66,Silver,4.0
89476,62,144735.48,Gold,2.0
89477,42,20088.07,Platinum,3.0
89479,54,150483.88,Silver,2.0
89482,31,182819.95,Free,3.0
89483,66,156649.45,Gold,2.0
89486,44,45749.36,Silver,2.0
89487,64,174104.4,Platinum,3.0
89491,35,160099.83,Free,5.0
89492,42,136485.55,Silver,5.0
89494,52,33986.24,Gold,5.0
89496,30,91676.05,Silver,1.0
89498,31,97131.71,Free,3.0
89500,56,130735.74,Free,4.0
89502,39,89380.84,Silver,3.0
89505,49,199529.25,Gold,4.333333333333333
89506,64,31774.42,Platinum,4.0
89508,67,170066.96,Silver,1.0
89510,42,105978.02,Free,2.0
89512,37,37139.87,Platinum,3.0
89517,35,54159.09,Gold,4.0
89518,43,97255.0,Silver,2.0
89522,67,104451.1,Gold,3.0
89523,43,116285.37,Gold,5.0
89524,29,90592.79,Gold,2.0
89525,35,55130.54,Platinum,5.0
89526,40,167977.05,Platinum,4.0
89527,68,148134.28,Silver,1.0
89528,39,21948.38,Free,1.0
89532,35,167756.79,Free,3.0
89533,44,177130.49,Free,3.0
89541,52,63833.92,Gold,4.5
89542,43,82815.04,Platinum,1.0
89546,33,154331.46,Gold,5.0
89547,55,70890.52,Silver,3.0
89548,67,146221.19,Platinum,4.0
89551,45,199082.63,Free,1.0
89552,66,68060.97,Free,1.0
89553,34,186611.92,Silver,1.0
89557,62,169957.05,Silver,1.0
89558,60,63383.4,Gold,5.0
89559,42,64894.86,Free,3.0
89562,28,26341.01,Platinum,3.0
89563,26,152594.69,Gold,4.0
89565,55,42098.3,Free,2.0
89566,20,165378.23,Platinum,2.0
89570,46,65767.41,Silver,4.0
89571,59,154866.15,Platinum,4.0
89572,18,120136.42,Free,2.0
89573,67,128204.12,Silver,1.5
89574,50,160403.03,Platinum,3.0
89576,58,125453.98,Gold,1.0
89577,69,84744.81,Silver,2.0
89579,51,67394.37,Free,1.0
89580,25,51998.67,Platinum,2.0
89585,43,143192.47,Free,3.0
89588,69,191382.92,Silver,4.0
89592,42,70213.42,Platinum,2.0
89594,26,148606.22,Gold,2.0
89596,45,69182.33,Free,2.0
89597,33,181811.68,Platinum,2.0
89598,31,117629.6,Free,5.0
89600,37,24031.36,Silver,4.0
89601,50,148757.44,Free,3.5
89605,32,25946.18,Platinum,5.0
89608,63,140773.09,Platinum,1.0
89609,52,68161.96,Gold,4.0
89610,63,166980.84,Gold,3.0
89611,50,50341.49,Silver,1.0
89612,20,169560.34,Free,1.0
89613,59,41087.28,Platinum,3.0
89616,41,140525.9,Free,2.5
89617,32,196327.97,Silver,1.0
89620,46,184889.51,Gold,4.5
89625,27,71769.65,Silver,2.0
89627,29,194710.4,Gold,1.0
89628,18,182654.76,Silver,4.0
89630,39,167927.58,Free,3.0
89635,42,57045.32,Free,1.0
89637,30,157951.93,Gold,3.5
89639,48,121009.06,Gold,2.0
89640,63,59683.46,Gold,1.0
89642,41,53370.86,Platinum,2.0
89643,66,130844.4,Silver,3.0
89644,46,88477.09,Free,3.0
89646,18,107216.73,Platinum,4.5
89648,51,168362.07,Free,5.0
89649,47,181966.0,Free,4.0
89653,67,66115.83,Platinum,4.0
89654,59,22200.05,Gold,3.0
89657,31,20256.63,Platinum,2.0
89658,60,133108.09,Silver,3.0
89661,36,142933.69,Platinum,3.0
89662,61,81591.23,Free,3.0
89665,27,29853.59,Silver,3.0
89666,58,179116.37,Free,1.0
89675,54,131279.52,Silver,5.0
89677,53,49717.64,Platinum,3.0
89683,36,141061.54,Silver,2.0
89684,56,144814.25,Silver,5.0
89687,38,45235.54,Free,3.0
89693,52,27804.1,Silver,3.0
89696,35,41902.64,Platinum,5.0
89700,18,141825.83,Platinum,1.0
89702,56,49969.45,Silver,1.0
89703,40,129580.66,Platinum,3.0
89709,57,96359.15,Silver,1.0
89710,62,169952.08,Silver,5.0
89711,58,150566.82,Free,1.0
89712,38,159198.34,Gold,2.0
89713,64,47137.55,Silver,3.0
89714,24,67006.89,Gold,4.0
89716,61,174234.56,Platinum,5.0
89718,44,126763.66,Gold,4.0
89719,68,84465.63,Free,4.0
89725,36,35229.84,Free,1.0
89726,24,65672.12,Platinum,5.0
89727,42,110466.2,Free,2.3333333333333335
89730,31,87107.16,Gold,5.0
89736,32,163347.39,Silver,1.0
89737,60,53965.96,Gold,4.0
89744,36,51770.61,Platinum,4.0
89746,38,47081.94,Platinum,1.0
89748,51,158503.72,Platinum,1.0
89754,66,110240.6,Silver,1.0
89756,28,160346.39,Platinum,3.0
89757,45,113929.87,Free,4.0
89758,22,62771.51,Gold,1.0
89760,54,50884.47,Gold,2.0
89763,33,26392.02,Platinum,5.0
89765,38,73660.87,Gold,5.0
89766,63,149625.99,Silver,3.0
89767,41,172042.14,Silver,2.6666666666666665
89769,53,112946.37,Free,2.0
89778,39,106532.98,Gold,3.0
89779,62,172883.51,Free,4.0
89780,57,24501.64,Silver,4.0
89781,29,134367.85,Platinum,3.5
89784,36,122228.78,Silver,5.0
89787,23,62698.22,Silver,5.0
89788,67,129290.95,Silver,3.0
89789,42,173912.8,Silver,3.0
89790,28,151458.35,Free,4.5
89791,20,87505.34,Free,3.6666666666666665
89794,58,180926.02,Silver,5.0
89799,49,125320.87,Silver,4.0
89801,33,126257.09,Platinum,1.0
89809,63,106661.73,Silver,5.0
89810,51,129622.87,Silver,1.0
89811,51,54985.2,Gold,2.0
89812,32,139007.36,Platinum,5.0
89814,50,192688.45,Silver,2.5
89815,68,171565.05,Gold,2.0
89816,64,100985.62,Gold,4.5
89817,69,131400.54,Gold,3.0
89818,45,182371.86,Gold,2.0
89821,55,176786.52,Platinum,2.0
89822,20,167508.45,Platinum,2.0
89823,51,105378.35,Platinum,2.5
89824,32,198431.09,Platinum,4.0
89827,28,95110.41,Platinum,1.0
89829,23,88056.98,Gold,3.0
89830,68,147844.29,Platinum,5.0
89832,67,178751.34,Free,5.0
89833,60,148841.23,Platinum,4.0
89837,20,147621.82,Silver,5.0
89840,31,120287.4,Free,2.0
89841,43,119612.63,Silver,3.0
89846,55,87286.38,Free,5.0
89847,32,171696.79,Silver,5.0
89850,21,119131.38,Gold,5.0
89852,55,134281.65,Free,4.0
89854,32,101133.83,Gold,2.0
89855,53,36982.74,Silver,2.0
89859,63,167481.52,Silver,1.0
89860,34,92405.77,Gold,2.0
89861,40,29786.25,Gold,2.5
89864,66,86491.27,Silver,4.5
89865,28,90171.8,Platinum,3.0
89866,57,164953.6,Free,4.0
89867,34,63112.29,Gold,5.0
89868,65,191041.93,Platinum,3.5
89871,68,126995.22,Silver,4.0
89873,30,189457.25,Gold,2.0
89877,49,30486.27,Gold,4.0
89878,43,176335.26,Gold,3.0
89879,51,154466.15,Free,3.6666666666666665
89883,35,69484.47,Gold,3.0
89884,50,29288.68,Free,1.0
89885,35,81159.07,Gold,1.0
89886,48,172694.28,Free,1.0
89888,32,20504.87,Gold,2.5
89889,67,197498.48,Silver,3.0
89893,57,103534.87,Free,2.0
89894,60,102443.38,Silver,5.0
89896,53,163932.02,Gold,3.0
89897,62,42080.65,Free,2.0
89898,29,32834.75,Silver,1.0
89899,40,43213.36,Free,2.0
89901,69,83980.11,Platinum,3.0
89907,35,90265.41,Platinum,2.0
89909,65,47729.06,Gold,2.0
89910,43,108829.98,Silver,2.0
89912,50,60085.69,Silver,2.5
89913,35,177699.23,Silver,4.0
89915,66,59171.49,Platinum,1.0
89916,24,187704.42,Gold,5.0
89918,22,61173.03,Silver,3.0
89919,48,65407.78,Platinum,3.0
89921,24,51136.75,Platinum,1.0
89923,43,59733.93,Silver,1.0
89925,36,63377.67,Platinum,1.0
89926,48,175104.89,Silver,4.0
89928,53,160168.08,Silver,3.0
89930,35,78349.65,Silver,3.0
89933,63,95603.73,Silver,3.0
89934,53,42928.28,Gold,2.0
89936,24,99803.66,Free,2.0
89940,45,82128.86,Gold,1.0
89941,43,103495.4,Free,5.0
89943,69,136244.95,Platinum,2.0
89950,21,57807.45,Platinum,1.0
89951,68,193002.52,Free,4.0
89952,29,113336.05,Free,2.0
89956,59,99360.68,Free,2.0
89960,40,33834.07,Free,4.5
89964,22,120118.26,Silver,3.0
89967,67,29527.1,Platinum,4.0
89969,46,52643.87,Gold,3.5
89971,66,25564.63,Free,4.5
89972,66,106723.3,Gold,3.5
89985,60,169991.29,Free,1.0
89986,60,158317.61,Free,4.0
89987,50,158726.59,Free,2.5
89989,61,38206.07,Platinum,1.0
89990,24,61154.6,Gold,3.0
89991,27,159276.27,Platinum,3.3333333333333335
89993,63,27223.45,Platinum,2.0
89994,61,164837.46,Free,4.5
89995,23,99081.89,Free,5.0
89996,55,42717.56,Gold,2.0
89997,31,105710.13,Platinum,3.0
89998,52,94300.93,Silver,3.0
90002,54,162755.69,Silver,1.0
90003,65,89910.17,Gold,3.5
90006,37,58267.06,Silver,3.5
90009,41,27573.23,Platinum,2.0
90013,69,48514.17,Gold,1.0
90016,25,22885.64,Platinum,5.0
90017,54,43441.48,Silver,5.0
90018,56,169534.48,Platinum,1.5
90019,69,161000.19,Free,3.0
90021,28,107805.13,Free,4.0
90027,57,80397.79,Silver,5.0
90031,45,155754.26,Silver,1.0
90032,47,93185.56,Platinum,1.0
90033,45,110548.68,Gold,2.0
90036,50,150619.35,Silver,4.0
90040,59,56827.88,Gold,4.0
90045,44,111162.0,Free,3.5
90046,24,88661.65,Silver,3.0
90047,21,68017.65,Gold,1.0
90048,38,187793.73,Free,1.5
90053,28,149371.34,Free,1.0
90055,52,177839.23,Gold,2.0
90057,55,43947.18,Platinum,3.0
90060,50,86738.43,Silver,2.0
90061,46,148802.43,Free,5.0
90062,35,154238.66,Gold,2.75
90064,49,152635.13,Gold,5.0
90065,19,56349.96,Gold,1.0
90067,49,35342.04,Platinum,1.0
90069,65,70268.27,Silver,5.0
90070,45,58525.08,Gold,1.0
90072,41,190783.59,Gold,1.0
90073,37,64845.67,Platinum,2.5
90075,50,138606.76,Free,5.0
90078,52,135724.81,Platinum,5.0
90082,48,141585.47,Silver,3.0
90083,29,84208.71,Gold,2.75
90084,29,134940.85,Free,4.0
90086,61,57377.37,Gold,3.0
90088,41,89419.91,Silver,5.0
90089,42,125503.87,Gold,2.5
90091,69,109853.91,Gold,2.5
90094,39,168400.59,Platinum,3.5
90095,21,82316.5,Silver,5.0
90101,25,170609.83,Free,1.0
90102,55,21499.39,Gold,4.0
90110,35,90446.99,Gold,2.0
90112,60,92098.29,Platinum,1.0
90115,40,173489.78,Silver,2.0
90116,53,66302.12,Free,3.5
90117,46,104252.82,Free,1.0
90119,30,79785.43,Silver,1.0
90121,50,183750.21,Platinum,1.0
90128,39,107554.06,Platinum,1.0
90130,62,181736.51,Silver,1.3333333333333333
90131,57,112493.23,Free,4.5
90133,33,92323.84,Silver,1.0
90134,27,109381.53,Platinum,5.0
90135,32,165072.38,Platinum,3.5
90140,37,154982.22,Free,4.0
90144,41,132109.15,Silver,3.0
90145,47,104343.91,Gold,3.0
90146,24,47213.28,Gold,1.0
90148,40,124898.87,Platinum,3.0
90150,21,68358.8,Platinum,1.0
90152,27,58873.82,Gold,5.0
90159,52,139807.7,Silver,2.0
90160,60,154632.97,Silver,1.0
90161,26,148752.9,Silver,5.0
90163,55,89849.07,Platinum,3.0
90166,37,151329.83,Gold,5.0
90167,34,160200.77,Gold,2.0
90169,22,188734.5,Platinum,3.0
90171,53,97772.2,Gold,3.0
90177,55,54181.6,Silver,3.5
90179,27,150625.42,Free,5.0
90181,50,193124.28,Gold,4.0
90182,54,157980.64,Platinum,2.0
90184,43,128091.28,Platinum,3.5
90195,36,183651.22,Silver,4.5
90196,24,123438.17,Gold,3.0
90201,53,179035.53,Gold,2.5
90203,47,199340.94,Gold,3.0
90206,60,28678.87,Gold,2.0
90210,63,189886.44,Platinum,5.0
90211,39,35114.68,Platinum,3.0
90213,43,73706.91,Silver,3.3333333333333335
90214,51,158065.41,Platinum,3.0
90215,27,130185.62,Gold,4.0
90216,37,184470.83,Platinum,3.6666666666666665
90217,59,118985.54,Platinum,5.0
90221,53,40339.61,Free,4.0
90224,34,194124.85,Gold,2.5
90226,52,139936.45,Gold,1.0
90229,23,119707.65,Silver,1.0
90230,64,163612.4,Silver,4.0
90232,40,137314.01,Platinum,5.0
90233,24,98211.92,Silver,4.0
90234,50,159230.02,Gold,1.0
90235,62,62832.04,Gold,2.0
90238,63,181471.45,Platinum,3.0
90242,36,99296.66,Platinum,1.0
90244,30,140069.43,Free,3.0
90249,69,27148.0,Platinum,5.0
90250,25,134416.97,Platinum,2.0
90251,47,41061.55,Gold,5.0
90256,55,179321.01,Platinum,1.0
90259,29,42651.56,Silver,3.0
90262,49,128693.4,Gold,3.0
90263,31,58037.7,Free,3.0
90266,26,97518.35,Gold,1.0
90270,69,178604.38,Platinum,2.5
90272,57,181987.1,Platinum,3.0
90273,39,25973.79,Free,3.0
90277,54,26889.64,Platinum,4.0
90281,43,65872.04,Platinum,2.0
90284,65,31576.24,Silver,4.0
90285,43,160445.19,Free,5.0
90289,57,74380.88,Platinum,4.0
90290,27,95018.66,Silver,4.0
90293,18,69008.28,Silver,3.0
90294,33,171543.09,Gold,4.0
90296,29,20988.35,Platinum,3.0
90298,62,183483.8,Free,3.0
90305,30,104454.47,Platinum,2.0
90306,48,50879.78,Free,4.0
90307,34,172555.31,Gold,3.0
90308,41,150254.06,Gold,2.0
90309,19,170988.51,Platinum,4.333333333333333
90312,60,136273.99,Free,3.0
90314,37,99695.1,Platinum,1.0
90315,61,182216.09,Silver,3.0
90316,21,165458.36,Silver,3.0
90322,24,67065.62,Gold,1.0
90324,58,191260.87,Silver,5.0
90327,40,172044.99,Platinum,1.0
90329,18,53025.71,Silver,3.0
90330,20,122206.25,Platinum,2.5
90332,30,106719.95,Gold,5.0
90333,67,150676.53,Platinum,3.3333333333333335
90334,27,125088.15,Silver,2.0
90335,27,82655.59,Gold,3.0
90337,45,102670.88,Gold,1.0
90338,62,164444.86,Platinum,3.0
90339,64,87365.98,Platinum,3.0
90340,20,45332.06,Free,5.0
90343,36,29565.38,Free,1.0
90345,18,107742.58,Platinum,1.0
90346,18,126864.7,Free,3.5
90348,23,33853.96,Silver,3.5
90351,25,55450.42,Silver,3.0
90354,48,133676.44,Gold,3.5
90355,29,71067.45,Platinum,5.0
90358,56,197730.39,Platinum,3.0
90362,49,86114.99,Free,3.0
90363,63,21303.59,Silver,1.0
90364,31,92512.35,Free,2.5
90368,57,165879.65,Platinum,1.0
90369,23,107280.98,Silver,2.0
90371,20,32454.24,Platinum,2.0
90377,23,158481.14,Silver,3.0
90379,65,77710.19,Free,4.0
90383,50,199930.72,Silver,4.0
90384,29,73404.3,Platinum,1.0
90386,66,107370.33,Silver,1.0
90387,41,146163.23,Gold,5.0
90388,53,48680.81,Free,3.5
90391,24,198938.53,Silver,1.0
90393,63,107475.13,Silver,5.0
90395,45,198791.41,Gold,3.0
90398,42,114460.64,Free,3.5
90399,48,174084.73,Free,4.0
90400,19,140099.86,Silver,5.0
90401,50,177346.52,Gold,5.0
90403,46,133856.45,Gold,4.0
90404,55,117280.46,Silver,5.0
90406,68,170044.36,Free,3.0
90407,28,67609.08,Free,2.0
90412,43,126368.76,Gold,2.5
90414,24,66899.68,Silver,1.5
90415,66,95729.93,Silver,4.0
90417,31,64201.57,Free,3.0
90419,68,68484.57,Free,3.0
90421,51,194583.27,Silver,2.0
90423,51,170646.71,Silver,3.0
90426,47,199809.6,Silver,3.3333333333333335
90431,47,110402.99,Free,2.0
90433,40,173152.21,Platinum,4.0
90437,36,159220.46,Gold,2.0
90439,23,116819.25,Gold,3.5
90440,58,75622.13,Platinum,4.0
90442,54,54669.47,Free,3.0
90444,29,33659.91,Silver,2.0
90448,56,197207.88,Free,5.0
90456,61,156029.6,Free,5.0
90457,39,101008.82,Gold,3.6666666666666665
90458,64,44771.34,Silver,1.5
90463,20,143885.77,Free,2.0
90466,64,55536.4,Platinum,4.0
90467,68,108424.87,Platinum,3.0
90468,65,173882.17,Gold,1.0
90472,63,94546.75,Free,5.0
90477,48,160859.73,Silver,2.3333333333333335
90478,30,189565.13,Gold,2.0
90483,44,28387.7,Gold,5.0
90485,46,84395.3,Free,3.5
90488,18,100414.92,Platinum,3.0
90489,59,189220.79,Free,3.0
90491,19,39423.13,Platinum,4.0
90497,23,147949.61,Silver,2.0
90505,64,158145.44,Free,3.0
90506,53,83803.9,Platinum,2.0
90508,57,115132.97,Silver,2.0
90511,51,154755.45,Gold,4.0
90512,58,134322.27,Free,1.0
90517,20,116253.96,Gold,1.0
90518,20,66789.89,Silver,4.5
90519,48,174306.46,Gold,3.0
90520,57,184733.04,Gold,3.0
90521,38,56911.71,Platinum,5.0
90526,63,175434.37,Platinum,1.0
90527,55,25448.58,Gold,3.0
90528,18,151736.76,Gold,5.0
90533,22,67817.33,Gold,2.0
90538,41,60811.18,Silver,3.5
90539,31,26055.39,Free,2.0
90541,67,178701.01,Silver,1.0
90542,56,49683.68,Gold,1.0
90548,18,199020.46,Free,4.0
90549,66,110605.7,Silver,3.25
90550,32,104894.41,Free,1.0
90553,18,130698.96,Silver,4.5
90554,28,188522.96,Gold,3.5
90556,67,111982.12,Gold,3.6666666666666665
90557,32,141792.86,Silver,2.0
90558,38,28505.54,Silver,3.0
90559,61,52896.93,Free,5.0
90560,34,66942.86,Silver,3.0
90567,52,67681.76,Free,2.0
90569,56,160796.86,Free,2.5
90570,24,101439.06,Free,3.5
90571,43,68013.94,Gold,2.0
90573,67,181917.91,Silver,2.0
90575,30,137787.11,Free,2.0
90576,66,172904.66,Silver,5.0
90577,38,32266.63,Gold,3.5
90581,59,60931.98,Platinum,5.0
90582,20,23204.19,Free,3.0
90583,56,41670.94,Free,4.0
90584,62,164109.54,Free,2.0
90585,38,173180.03,Gold,4.0
90586,56,167943.01,Silver,2.0
90589,69,189582.21,Free,2.0
90591,32,78132.11,Silver,4.0
90592,61,108838.37,Free,1.0
90593,65,190651.09,Silver,5.0
90598,62,86296.29,Platinum,4.0
90601,54,90338.17,Free,2.3333333333333335
90603,38,145107.04,Platinum,3.5
90604,68,35186.15,Silver,3.0
90605,19,20135.28,Platinum,1.0
90606,40,68072.5,Gold,1.0
90608,59,153612.17,Gold,3.0
90609,41,69224.82,Silver,5.0
90610,58,22142.4,Platinum,1.0
90614,30,174064.75,Platinum,3.3333333333333335
90617,32,194721.68,Free,1.0
90618,56,85381.98,Silver,5.0
90620,68,170937.96,Free,1.0
90621,63,43227.63,Platinum,4.0
90623,19,147291.96,Platinum,5.0
90625,44,199323.69,Gold,2.0
90626,34,104177.36,Free,3.0
90632,25,134784.26,Platinum,4.0
90635,49,132497.56,Silver,4.0
90638,65,43953.2,Free,4.0
90639,60,92856.85,Silver,5.0
90640,38,40863.59,Silver,2.5
90642,18,194267.3,Platinum,2.0
90643,42,153685.69,Silver,1.0
90644,33,123342.91,Platinum,5.0
90645,44,177257.83,Silver,4.0
90646,62,189068.1,Free,2.0
90653,47,115791.02,Platinum,5.0
90654,36,39843.25,Gold,3.5
90655,60,89034.94,Silver,3.0
90656,66,198881.03,Platinum,4.0
90657,43,161679.06,Free,2.0
90659,32,133536.32,Platinum,2.0
90662,33,71507.87,Silver,1.0
90663,62,116866.03,Silver,2.0
90666,41,131824.62,Gold,2.25
90669,58,73636.59,Gold,3.5
90670,29,99476.99,Platinum,3.5
90671,20,181439.53,Platinum,5.0
90672,62,137431.58,Silver,3.0
90674,59,60716.52,Platinum,3.0
90675,37,148314.94,Free,3.0
90676,20,65554.25,Gold,1.0
90678,22,174714.68,Platinum,4.0
90682,66,102628.93,Free,4.0
90683,66,152107.03,Free,2.3333333333333335
90684,20,53167.18,Free,4.0
90686,49,119229.03,Silver,3.0
90688,20,161782.72,Gold,3.0
90689,18,24574.35,Free,4.0
90690,60,69291.84,Free,5.0
90691,47,40095.49,Platinum,3.0
90693,34,138989.57,Gold,3.0
90694,34,174154.61,Free,3.0
90697,29,80434.44,Silver,5.0
90700,52,150848.45,Free,1.0
90701,57,179039.6,Free,5.0
90706,28,77679.52,Gold,1.5
90707,40,159607.69,Free,5.0
90715,33,20535.77,Gold,4.0
90716,52,23902.34,Free,4.5
90718,53,34815.4,Free,3.0
90723,63,191832.28,Silver,5.0
90725,26,86495.98,Gold,1.0
90726,35,190282.64,Silver,2.5
90728,28,199478.28,Silver,5.0
90729,25,125095.39,Gold,1.5
90730,28,73323.29,Silver,2.0
90731,33,76754.7,Platinum,2.0
90732,55,82929.67,Platinum,5.0
90733,63,78949.12,Silver,4.0
90736,63,45891.98,Free,2.0
90737,53,103366.53,Silver,5.0
90738,24,161560.51,Platinum,2.5
90739,42,56810.43,Platinum,4.0
90740,46,109589.68,Silver,4.0
90741,35,194766.33,Gold,1.0
90742,69,40006.78,Platinum,5.0
90744,42,125669.9,Platinum,1.0
90745,21,169283.48,Free,3.0
90748,36,185540.85,Free,3.0
90749,54,87913.95,Free,2.0
90754,35,134221.44,Silver,5.0
90757,28,103038.52,Gold,3.0
90759,23,54327.0,Silver,1.5
90761,36,122522.99,Platinum,1.0
90762,37,196760.76,Silver,3.0
90763,20,131638.83,Platinum,1.0
90764,22,189258.12,Free,4.0
90767,44,141005.24,Silver,2.0
90768,46,79295.26,Silver,1.0
90769,18,110136.29,Free,2.0
90770,41,52582.01,Silver,2.0
90782,20,98479.11,Gold,5.0
90785,33,76776.92,Free,5.0
